Company,Position,Top_1_Resume_ID,Top_1_Category,Top_1_Similarity,Top_2_Category,Top_2_Resume_ID,Top_3_Category,Top_2_Similarity,Top_3_Resume_ID,Top_3_Similarity
"SNI Companies   Jacksonville, FL    Hybrid",medical receptionist,80053367,ACCOUNTANT,0.9519517421722412,HEALTHCARE,16356151,HEALTHCARE,0.9498848915100098,14062078,0.9477038979530334
"Water Treatment Facilities   Fresh Meadows, New York, United States On-site",medical receptionist registrar,80053367,ACCOUNTANT,0.9211362600326538,ARTS,24061629,HEALTHCARE,0.9195318818092346,54934269,0.9194567203521729
Sally Beauty,sale associate beauty advisor,11958994,DESIGNER,0.9398887157440186,SALES,13812481,SALES,0.9352577328681946,39581020,0.9342383742332458
Kohl's,part time retail sale associate,17189156,BANKING,0.9269420504570007,HEALTHCARE,34594746,SALES,0.9260309338569641,28867567,0.9231368899345398
General Assembly  United States   Remote,program manager blended learning,68781345,BANKING,0.9641115069389343,PUBLIC-RELATIONS,26173524,HEALTHCARE,0.9590255618095398,41910253,0.9577594995498657
Public Consulting Group  United States   Remote,senior project manager education,26173524,PUBLIC-RELATIONS,0.9767435789108276,BANKING,68781345,BANKING,0.9763706922531128,27884470,0.9715040922164917
Tech Elevator  United States   Remote,project manager,41910253,HEALTHCARE,0.9549465179443359,TEACHER,66683238,BANKING,0.9537445902824402,68781345,0.9516206383705139
Paligo,technical support agent,29134721,SALES,0.9500353336334229,TEACHER,66683238,HR,0.9458602666854858,18297650,0.9399056434631348
"CompuCom Systems, Inc.",help desk technical support agent remote telecommute,34594746,HEALTHCARE,0.9457643628120422,INFORMATION-TECHNOLOGY,22450718,ARTS,0.9379032254219055,83338413,0.9354413151741028
ICONIQ Capital,system administrator,39413067,INFORMATION-TECHNOLOGY,0.9573880434036255,INFORMATION-TECHNOLOGY,28672970,CONSULTANT,0.9545801877975464,11020140,0.9545673131942749
Cambridge Information Group Inc,system administrator,11020140,CONSULTANT,0.950449526309967,CONSULTANT,14593060,INFORMATION-TECHNOLOGY,0.9451306462287903,39413067,0.9438632726669312
Intrepid Museum,system administrator,22450718,INFORMATION-TECHNOLOGY,0.970997154712677,INFORMATION-TECHNOLOGY,81761658,INFORMATION-TECHNOLOGY,0.9624077081680298,24038620,0.9622966647148132
System One,system administrator,22450718,INFORMATION-TECHNOLOGY,0.9759492874145508,INFORMATION-TECHNOLOGY,17641670,INFORMATION-TECHNOLOGY,0.9736366271972656,24913648,0.9720881581306458
Compass,marketing advisor,28939941,ACCOUNTANT,0.95676189661026,PUBLIC-RELATIONS,13727873,BUSINESS-DEVELOPMENT,0.9517888426780701,59696315,0.9496820569038391
Secure Agent Marketing,sale representative,24967652,FINANCE,0.9396613240242004,HR,18155310,CONSULTANT,0.9391943216323853,29297393,0.9374977350234985
"Amazon.com, Inc.",director acx creator marketing,28939941,ACCOUNTANT,0.965789258480072,DIGITAL-MEDIA,16276121,DIGITAL-MEDIA,0.9657261967658997,80679862,0.9653736352920532
Compass Group Careers,marketing coordinator higher education newark nj,28939941,ACCOUNTANT,0.9659031629562378,SALES,29134721,HR,0.9595481157302856,18297650,0.9590859413146973
Wells Fargo,search optimization,80679862,DIGITAL-MEDIA,0.9431257843971252,BUSINESS-DEVELOPMENT,29825044,BPO,0.9410465955734253,13964744,0.9382092952728271
LEVINE/LEAVITT,marketing visuals manager artist management agency,80679862,DIGITAL-MEDIA,0.9511741399765015,APPAREL,15479281,DIGITAL-MEDIA,0.9443778991699219,70196518,0.9412677884101868
1stDibs,senior system administrator,83816738,INFORMATION-TECHNOLOGY,0.925065279006958,HEALTHCARE,19090468,ENGINEERING,0.9249252080917358,27152464,0.9207124710083008
Hudson Group,window system administrator,11773767,ADVOCATE,0.954298734664917,HR,72231872,DIGITAL-MEDIA,0.9533907175064087,30999638,0.9495539665222168
Visa,business development manager na marketing service,28939941,ACCOUNTANT,0.9546530842781067,BANKING,25162378,ARTS,0.9471152424812317,21867728,0.9460821747779846
 Yaffed,director development,27531694,TEACHER,0.936640202999115,CONSULTANT,22485475,AUTOMOBILE,0.9361595511436462,91515108,0.9351105093955994
Joe Paul Group,director development queen ny 822,37739183,DIGITAL-MEDIA,0.9548920392990112,PUBLIC-RELATIONS,91197243,ADVOCATE,0.9457724094390869,89508407,0.9451835751533508
Marriott,sale executive richmond hotel,26987539,BANKING,0.9555143713951111,BUSINESS-DEVELOPMENT,82118447,BUSINESS-DEVELOPMENT,0.953385055065155,26278597,0.9507811069488525
Change Healthcare,senior sale executive revenue cycle management mi oh ky,17818707,BANKING,0.9538277387619019,BUSINESS-DEVELOPMENT,59696315,BANKING,0.9537653923034668,18208580,0.9534358382225037
Fiserv,migration sale executive credit union,27710853,BPO,0.9483921527862549,BUSINESS-DEVELOPMENT,59696315,PUBLIC-RELATIONS,0.9470548033714294,11902276,0.946382462978363
Marriott International,senior catering sale executive,26987539,BANKING,0.9601414799690247,HR,34554248,BUSINESS-DEVELOPMENT,0.9568516612052917,26278597,0.9538160562515259
Concentra,field sale account executive,13352113,HEALTHCARE,0.9461516737937927,DESIGNER,29865476,BANKING,0.9451447129249573,33370664,0.9451194405555725
AT&T,sale executive fiber,12504278,AVIATION,0.9671460390090942,SALES,19147494,HEALTHCARE,0.9669395685195923,13352113,0.9652978181838989
"Bio-Reference Laboratories, Inc.",account executive urology ohio part w pa w va,24544244,AVIATION,0.9694253206253052,ADVOCATE,35474904,SALES,0.9684449434280396,34303500,0.96833735704422
Aml Rightsource Llc,entry level transaction monitoring investigator,41910253,HEALTHCARE,0.9600614309310913,ADVOCATE,24588864,ADVOCATE,0.9565502405166626,35474904,0.9540347456932068
PTC THERAPEUTICS,patient engagement liaison,37374340,HEALTHCARE,0.9507056474685669,ADVOCATE,19108760,HEALTHCARE,0.9477581977844238,28670024,0.9474401473999023
Cancer Treatment Centers of America,advocate patient empowerment remote,60624892,HEALTHCARE,0.9503116607666016,HEALTHCARE,41910253,ADVOCATE,0.9485670328140259,14064815,0.9416295289993286
The Judge Group  United States   Remote,project manager,12938389,FITNESS,0.9665517210960388,BUSINESS-DEVELOPMENT,32531824,PUBLIC-RELATIONS,0.9658913016319275,26173524,0.964753270149231
Edpuzzle  United States   Remote,business development project manager,41910253,HEALTHCARE,0.9754120707511902,FITNESS,12938389,ADVOCATE,0.9723082184791565,35474904,0.9693059921264648
BTIG,equity research associate biotechnology,18208580,BANKING,0.9508291482925415,ACCOUNTANT,12202337,PUBLIC-RELATIONS,0.9498322606086731,11902276,0.9478288888931274
"Jefferies  New York, NY ",equity research associate biotechnology,36107065,PUBLIC-RELATIONS,0.9342843294143677,BANKING,34953092,ENGINEERING,0.9336926341056824,12011623,0.9329606890678406
Career Staffing,work home administrative assistant skill data entry remote,29134721,SALES,0.9211241006851196,TEACHER,66683238,TEACHER,0.9185757637023926,22510753,0.9175277948379517
Macy's Inc.,retail sale associate furniture mattress quaker bridge mall,34594746,HEALTHCARE,0.9118651151657104,DESIGNER,11958994,AUTOMOBILE,0.9050112962722778,14508237,0.9047083258628845
Fortunoff Backyard Store,furniture sale associate bridgewater n j,13352113,HEALTHCARE,0.940142035484314,DESIGNER,29865476,ADVOCATE,0.937975287437439,54067174,0.9378552436828613
Crate and Barrel,furniture sale associate,17189156,BANKING,0.9432236552238464,ACCOUNTANT,28939941,DESIGNER,0.9408761262893677,11958994,0.9392380714416504
Arhaus Furniture,sale associate design consultant full time,22391901,ADVOCATE,0.9482054710388184,APPAREL,26691587,FITNESS,0.9430847764015198,35302620,0.9418296217918396
Dandelion Travels,customer service agent,34594746,HEALTHCARE,0.9039220809936523,AUTOMOBILE,14508237,SALES,0.9008323550224304,19473948,0.9000766277313232
THE MODERN HELLO.,customer service professional remote,34594746,HEALTHCARE,0.9651657342910767,SALES,71772815,SALES,0.9556804299354553,19473948,0.9556418061256409
Cigna,ccrd customer service representative work home remote,14508237,AUTOMOBILE,0.9501882195472717,ADVOCATE,54067174,ARTS,0.9495283365249634,24061629,0.9488661289215088
Royal Recruiter,remote customer service representative 16 hr,14508237,AUTOMOBILE,0.9061326384544373,TEACHER,66683238,AVIATION,0.9056583642959595,24544244,0.9042497277259827
JoAnn,part time team member r50775,26530696,SALES,0.9361885190010071,SALES,29928796,AVIATION,0.9330615997314453,24544244,0.9307852387428284
Domino's,assistant manager 02204 620 n memorial dr,55595908,ENGINEERING,0.8853409290313721,SALES,17704246,ENGINEERING,0.8816308975219727,25919149,0.8802101612091064
Caretenders VNA,clinical account executive,16356151,HEALTHCARE,0.9555840492248535,ACCOUNTANT,80053367,ARTS,0.9510340094566345,24061629,0.947329044342041
FedEx Express,r0049 pm full time material handler,12092347,FITNESS,0.9150815606117249,FITNESS,11130200,ENGINEERING,0.9144797325134277,55595908,0.907674252986908
Danbury Senior Living,travel stna,15180322,CHEF,0.8883528709411621,HEALTHCARE,15636923,TEACHER,0.8865299820899963,27524018,0.8864856958389282
Dunkirk Rehabilitation and Nursing Center,rn supervisor,26456474,ADVOCATE,0.9449610710144043,HEALTHCARE,14667957,FITNESS,0.9334478974342346,77266989,0.931688129901886
CoreCivic,correctional officer,37360517,SALES,0.9140316247940063,TEACHER,27531694,FITNESS,0.9118834733963013,77266989,0.9102153778076172
Bassett,design consultant,22391901,ADVOCATE,0.94346022605896,ACCOUNTANT,28939941,ARTS,0.9403380751609802,21809601,0.9396078586578369
Ethan Allen,design consultant interior design sale consultant englishtown ethan allen global inc,12254068,CHEF,0.9528817534446716,SALES,29134721,BUSINESS-DEVELOPMENT,0.9515208601951599,13080868,0.9507917165756226
Baylor Scott & White Health,case manager ii remote,27531694,TEACHER,0.9415238499641418,ADVOCATE,18725071,HEALTHCARE,0.9375979900360107,23617240,0.9354729056358337
"Newell Brands  Hoboken, NJ    On-site",sr art director,14413257,APPAREL,0.9541018009185791,DESIGNER,25422388,DESIGNER,0.9519117474555969,26790545,0.9506945013999939
"AARP  New York, NY ",art director,28939941,ACCOUNTANT,0.9466396570205688,TEACHER,66683238,SALES,0.9457715153694153,29134721,0.9456173777580261
Thinx Inc.  New York City Metropolitan Area   Hybrid,art director,13014900,DESIGNER,0.9356926083564758,PUBLIC-RELATIONS,34712719,DIGITAL-MEDIA,0.9338046908378601,29915354,0.9233018755912781
Plaid,lead commercial counsel,29208172,BUSINESS-DEVELOPMENT,0.9583394527435303,PUBLIC-RELATIONS,11902276,BUSINESS-DEVELOPMENT,0.953119158744812,95382114,0.9523179531097412
"Axiom   New York, NY On-site",commercial contract lawyer,17189156,BANKING,0.9599822163581848,HEALTHCARE,41910253,HR,0.9533699750900269,18297650,0.9532666206359863
Pagaya,vice president product marketing,25038571,DIGITAL-MEDIA,0.9601081609725952,DIGITAL-MEDIA,16276121,BANKING,0.9570360779762268,25162378,0.9568901062011719
Altice USA,vp marketing growth,18525641,DIGITAL-MEDIA,0.9538455605506897,DIGITAL-MEDIA,80679862,DIGITAL-MEDIA,0.9518632888793945,22706174,0.9505738615989685
Insider Inc,vp marketing advertising revenue,79759716,BUSINESS-DEVELOPMENT,0.9612030386924744,DIGITAL-MEDIA,16276121,BANKING,0.9609735608100891,25162378,0.9585332274436951
Management Leadership For Tomorrow,coach career prep,37348041,ADVOCATE,0.9221165180206299,ARTS,36019469,TEACHER,0.9214504361152649,86597425,0.9092987775802612
"Meijer, Inc.",grocery inventory clerk part time,71576860,CONSTRUCTION,0.9160243272781372,CHEF,11444536,ARTS,0.908541202545166,34304175,0.9074356555938721
COMMERCE BANK,business banking relationship manager,24544244,AVIATION,0.9600086212158203,ARTS,41950126,DIGITAL-MEDIA,0.9593667387962341,30999638,0.9577898383140564
Raising Cane's,restaurant operation manager,37360517,SALES,0.9411455392837524,CHEF,11444536,HR,0.9409837126731873,18155310,0.9408276677131653
RB American Group LLC,assistant manager,35302620,FITNESS,0.9261144399642944,AUTOMOBILE,91515108,FINANCE,0.92476487159729,24967652,0.9245035648345947
Anheuser-Busch,sr manager customer experience center business process,66683238,TEACHER,0.9629778265953064,BANKING,17818707,HEALTHCARE,0.9613447785377502,24550866,0.9613134860992432
Microsoft Corporation,account delivery manager,29208172,BUSINESS-DEVELOPMENT,0.953187108039856,HR,32308556,ENGINEERING,0.9512017369270325,12488356,0.9507466554641724
US Foods,new business manager st louis area,18368613,SALES,0.9443129301071167,BUSINESS-DEVELOPMENT,19557384,SALES,0.9441171884536743,29928796,0.9434987902641296
"TJX Companies, Inc.",retail sale associate part time,71576860,CONSTRUCTION,0.9426177740097046,ENGINEERING,39855211,SALES,0.9394978284835815,17704246,0.937273383140564
Clarapath,cnc programmer machinist,55595908,ENGINEERING,0.9357935786247253,AVIATION,29534737,FITNESS,0.9327822327613831,23477199,0.9322367906570435
eclaro,system programmer,13964744,BPO,0.9609633088111877,INFORMATION-TECHNOLOGY,17111768,INFORMATION-TECHNOLOGY,0.9607031345367432,52246737,0.9602407813072205
World Finer Foods,oracle e business programmer decision support,70089206,INFORMATION-TECHNOLOGY,0.9432991147041321,BANKING,17823436,CONSULTANT,0.9423002004623413,11020140,0.9382718801498413
Clarapath Inc.,cnc programmer,55595908,ENGINEERING,0.9436935782432556,FITNESS,23477199,DESIGNER,0.9407644271850586,26496059,0.9396576285362244
Orion Innovation,mainframe programmer analyst,22450718,INFORMATION-TECHNOLOGY,0.9458745121955872,ENGINEERING,12472574,ENGINEERING,0.9420498609542847,13149176,0.9414620995521545
Brass Lion Entertainment,animation programmer,13557622,DESIGNER,0.9334867596626282,CONSTRUCTION,33141415,ARTS,0.9126523733139038,26069113,0.9115568995475769
Parexel,senior statistical programmer,66683238,TEACHER,0.9370080828666687,HEALTHCARE,41910253,SALES,0.9314185380935669,29134721,0.9286800026893616
Brains Workgroup,programmer analyst r consultant,25080805,BANKING,0.8983665704727173,AGRICULTURE,62994611,BANKING,0.8941311240196228,99124477,0.8907101154327393
Humana,inbound claim call center representative icare,14064815,ADVOCATE,0.9597404599189758,ADVOCATE,14708590,HEALTHCARE,0.9578505754470825,32219038,0.9554948806762695
Grant / Morgan Associates,real estate acquisition analyst sr analyst,18208580,BANKING,0.9480904340744019,TEACHER,66683238,CONSULTANT,0.9408265948295593,12955994,0.9399189949035645
Keyway,acquisition associate,12202337,ACCOUNTANT,0.9351428151130676,BANKING,18208580,BANKING,0.9304395914077759,34758680,0.9302200078964233
Path Home Team,real estate acquisition sale associate start immediately,30709029,BPO,0.9451190233230591,FINANCE,29648950,SALES,0.9373774528503418,38087844,0.9371892213821411
Bluecore,senior accountant remote,13701259,ACCOUNTANT,0.9542196393013,ACCOUNTANT,49997097,BPO,0.9527992606163025,27710853,0.94920814037323
Agile Sourcing Partners,senior accountant remote remote,28969385,ACCOUNTANT,0.9430684447288513,ACCOUNTANT,19446337,ACCOUNTANT,0.9377621412277222,15592167,0.9339737892150879
Greenlight,staff accountant,28969385,ACCOUNTANT,0.9392924904823303,ACCOUNTANT,49204385,FINANCE,0.9320936799049377,24670867,0.9309701323509216
WebbMason Marketing,vice president marketing,59696315,BUSINESS-DEVELOPMENT,0.9513881802558899,BANKING,17818707,CONSULTANT,0.9469965100288391,31016926,0.9448360204696655
31 Talent,vice president marketing,25162378,BANKING,0.9574300050735474,ACCOUNTANT,28939941,DIGITAL-MEDIA,0.9557057023048401,25038571,0.9536516666412354
Anderson Law,commercial real estate attorney,90629382,BUSINESS-DEVELOPMENT,0.93776535987854,ADVOCATE,91051945,ADVOCATE,0.9323517680168152,24946537,0.9322625398635864
Phillips Lytle LLP,real estate attorney 4 yr,30709029,BPO,0.922212541103363,CONSTRUCTION,14585273,BANKING,0.9091156125068665,11637468,0.9077405333518982
Flatiron School,career coach remote,66683238,TEACHER,0.9558205604553223,TEACHER,99244405,TEACHER,0.9553206562995911,79663360,0.9546965956687927
Pharmacy Careers,career coach 100 remote pharmacy,66683238,TEACHER,0.9355694055557251,HR,18297650,TEACHER,0.9334438443183899,99244405,0.9325900077819824
Discovery Health MD,healthcare administrative assistant urgent hiring,80053367,ACCOUNTANT,0.9294805526733398,SALES,37360517,HEALTHCARE,0.9209182262420654,16356151,0.9190512299537659
St. Joseph's Health,executive assistant,37087824,FITNESS,0.9287758469581604,HR,59962788,ARTS,0.9253737926483154,25926667,0.9249687194824219
Centers Health CARE,administrative assistant,14508237,AUTOMOBILE,0.9398213028907776,TEACHER,45987048,SALES,0.9378204941749573,14267489,0.9362421035766602
US Parcel Service,administrative assistant remote online work home pt ft,37360517,SALES,0.9366804957389832,ADVOCATE,38698573,CHEF,0.9346445798873901,11444536,0.9343100786209106
JOTECH,work home part time administrative assistant customer,11183737,BPO,0.9282947182655334,AUTOMOBILE,14508237,INFORMATION-TECHNOLOGY,0.9280282855033875,25905275,0.9262664318084717
The Public Health Institute (PHI),administrative assistant iii part time remote work anywhere,39470264,ARTS,0.9107541441917419,BPO,23933031,CHEF,0.9058365225791931,32605413,0.9014274477958679
SonicJobs,remote administrative assistant,41910253,HEALTHCARE,0.9609519243240356,TEACHER,99244405,FITNESS,0.9552642107009888,12938389,0.9542636871337891
Qrypt,network system administrator,11584809,INFORMATION-TECHNOLOGY,0.9558822512626648,INFORMATION-TECHNOLOGY,36856210,INFORMATION-TECHNOLOGY,0.9525916576385498,17641670,0.95234614610672
Safelite,entry level customer service representative remote,24544244,AVIATION,0.9414193034172058,FITNESS,29573698,ARTS,0.9397403597831726,23917826,0.9384663105010986
"Sedgwick   Elgin, IL ",entry level claim customer service position training program career growth chicago il,14064815,ADVOCATE,0.966127872467041,ADVOCATE,24588864,HEALTHCARE,0.9623861312866211,34594746,0.9594932198524475
MJH Life Sciences™,senior accountant,38946032,CONSTRUCTION,0.9471663236618042,HR,27847081,FITNESS,0.9451296329498291,12938389,0.9447174668312073
CUSHMAN,executive administrative assistant brokerage,35474904,ADVOCATE,0.9590209722518921,DESIGNER,11958994,FITNESS,0.9526848196983337,26459032,0.9525047540664673
MARCUS ATTORNEYS PLLC,real estate paralegal executive assistant,18208580,BANKING,0.9320052862167358,BANKING,17189156,TEACHER,0.9294804334640503,66683238,0.9259095788002014
Solomon Page,administrative assistant global real estate institutional,13520837,HR,0.9535062313079834,HR,24508725,HR,0.9496011137962341,26780935,0.9487912654876709
Select Specialty Hospital - Columbus Vic Village(Grant),chief executive officer ceo,33803142,HEALTHCARE,0.9634627103805542,HEALTHCARE,13565152,HEALTHCARE,0.9610159397125244,18784594,0.9602625370025635
619 Recruiting,vice president operation,16279537,AVIATION,0.9642311334609985,AVIATION,23761385,HR,0.9630608558654785,11480899,0.9622892141342163
BrightView,vice president operation,18784594,HEALTHCARE,0.9698976874351501,HR,18557164,FITNESS,0.966620683670044,37087824,0.9662110805511475
Risk Strategies Company,vice president business intelligence,11890896,ENGINEERING,0.9346212148666382,SALES,29134721,ENGINEERING,0.9327626824378967,12011623,0.9291999936103821
Greater Cleveland Food Bank,vice president chief financial officer,14722634,FINANCE,0.9473406076431274,ACCOUNTANT,28969385,FINANCE,0.9461867809295654,84356308,0.9421176314353943
NiSource,vice president operation excellence,34304175,ARTS,0.9548609852790833,FITNESS,34792238,APPAREL,0.9534912109375,20905088,0.9495031833648682
g2o,vice president solution sale financial service,24946537,ADVOCATE,0.9625326991081238,SALES,18171955,BUSINESS-DEVELOPMENT,0.961587131023407,27850777,0.9609985947608948
Columbus State Community College,executive coordinator office president,22861181,PUBLIC-RELATIONS,0.9457599520683289,FITNESS,26459032,HR,0.9450854659080505,27847081,0.9445757269859314
MUFG,senior data security engineer vice president remote,29134721,SALES,0.9596648812294006,INFORMATION-TECHNOLOGY,46260230,BPO,0.9583083987236023,13964744,0.9570658802986145
cincinnati assn for the blind and visually impaired,vice president business development,82118447,BUSINESS-DEVELOPMENT,0.9590909481048584,BANKING,18208580,PUBLIC-RELATIONS,0.9573569893836975,11902276,0.956420361995697
Joyce Factory Direct,vice president marketing,11209758,CHEF,0.9525047540664673,ARTS,34304175,BUSINESS-DEVELOPMENT,0.9499692320823669,15423153,0.9495680332183838
Alpine Home Air Products,customer service representative fully remote,34594746,HEALTHCARE,0.9576488137245178,ADVOCATE,35474904,AUTOMOBILE,0.9572458863258362,14508237,0.9553175568580627
"Thermo Fisher Scientific   Ohio, United States   Remote",customer experience specialist ii remote,17189156,BANKING,0.9528607130050659,HEALTHCARE,34594746,SALES,0.9503700733184814,26530696,0.9489448070526123
One Rockwell,e commerce project manager,68781345,BANKING,0.9673476815223694,PUBLIC-RELATIONS,26173524,PUBLIC-RELATIONS,0.965045154094696,19497420,0.9629946947097778
The Agency Worx,sr e commerce marketing director,28939941,ACCOUNTANT,0.9554988741874695,BANKING,25162378,BUSINESS-DEVELOPMENT,0.9539664387702942,26278597,0.953447163105011
sk*p,director e commerce growth,28939941,ACCOUNTANT,0.9481752514839172,DIGITAL-MEDIA,16276121,BANKING,0.9473246335983276,25162378,0.9470322728157043
ESAB USA,nam e commerce retail channel marketing leader,80679862,DIGITAL-MEDIA,0.9605950713157654,DIGITAL-MEDIA,22706174,BANKING,0.959047257900238,68781345,0.9586385488510132
Talbots,retail sale associate,24544244,AVIATION,0.93714439868927,BANKING,17189156,CONSTRUCTION,0.934469997882843,71576860,0.9339812994003296
7-Eleven,sale associate,37360517,SALES,0.9371575713157654,CHEF,11444536,APPAREL,0.9365242719650269,58208591,0.9362767338752747
Levin Furniture,ft sale associate,22391901,ADVOCATE,0.9618228673934937,AVIATION,24544244,SALES,0.961634635925293,34303500,0.9588912725448608
Cleveland Plant & Flower Co.,sale associate,28867567,SALES,0.9651457071304321,SALES,37735467,BANKING,0.963269829750061,21856577,0.9632588624954224
Burlington Stores,retail sale associate,29865476,DESIGNER,0.9288368821144104,SALES,29928796,ADVOCATE,0.926009476184845,22391901,0.9225531220436096
Dick's Sporting Goods,retail sale associate position,71576860,CONSTRUCTION,0.9452828764915466,ADVOCATE,22391901,SALES,0.939714789390564,19147494,0.9388023018836975
Public Consulting Group,program coordinator,37348041,ADVOCATE,0.9311834573745728,TEACHER,90363254,TEACHER,0.9308456778526306,27126818,0.9294021129608154
The Grove,sale associate,50328713,ENGINEERING,0.7080375552177429,PUBLIC-RELATIONS,22455205,AVIATION,0.6971319913864136,24668861,0.6960293650627136
Shinola- Retail,retail sale associate,26691587,APPAREL,0.9382977485656738,FITNESS,10568350,APPAREL,0.9323849081993103,12668625,0.9313204288482666
CRATE & BARREL,furniture sale associate,24544244,AVIATION,0.9530608057975769,ACCOUNTANT,28939941,ADVOCATE,0.9521135687828064,22391901,0.9506871700286865
VF Corporation,van retail sale associate beachwood place mall 496 beachwood oh,28867567,SALES,0.9397242069244385,AVIATION,24544244,CHEF,0.9393315315246582,11444536,0.9372290968894958
HBC,luxury sale stylist men combo saks fifth avenue,22391901,ADVOCATE,0.9448913931846619,BANKING,17189156,CHEF,0.9448379874229431,23591247,0.9446165561676025
The Cleveland Museum of Art,retail sale associate,22391901,ADVOCATE,0.9292629957199097,AVIATION,24544244,TEACHER,0.9288703799247742,66683238,0.9268958568572998
Goldman Sachs,global investment research equity research heathcare biotech,69181350,CONSULTANT,0.9603162407875061,BUSINESS-DEVELOPMENT,25397102,ACCOUNTANT,0.9597403407096863,12202337,0.9577201008796692
BGC Partners,equity research associate,25397102,BUSINESS-DEVELOPMENT,0.9334139823913574,CONSULTANT,69181350,TEACHER,0.9324239492416382,66683238,0.9299567341804504
Advisor Group,equity research associate biotech,28939941,ACCOUNTANT,0.9541017413139343,CONSULTANT,69181350,BUSINESS-DEVELOPMENT,0.9520969986915588,25397102,0.9514136910438538
OpsLevel,executive assistant remote,41910253,HEALTHCARE,0.9392176866531372,HR,13520837,HR,0.9385822415351868,24508725,0.9350416660308838
Morningside Center for Teaching Social Responsibility,executive assistant,29926588,ADVOCATE,0.938894510269165,PUBLIC-RELATIONS,21663616,BANKING,0.9370064735412598,14391434,0.9363837242126465
Legacy Health Services - Corporate,travel registered nurse rn,16356151,HEALTHCARE,0.9259286522865295,ADVOCATE,26456474,ACCOUNTANT,0.9202144742012024,80053367,0.91996169090271
BluePipes,travel nurse rn tele telemetry 2397 79 week,46349752,HEALTHCARE,0.9286693334579468,HEALTHCARE,16356151,HEALTHCARE,0.9175247550010681,31395710,0.9173597693443298
Manorcare Health Services,registered nurse rn senior care,26456474,ADVOCATE,0.9388064742088318,HEALTHCARE,14667957,SALES,0.9335604906082153,37360517,0.9290196299552917
ProMedica Senior Care,registered nurse rn parma,37360517,SALES,0.9320339560508728,HEALTHCARE,18484846,ADVOCATE,0.9298197627067566,26456474,0.9221106171607971
HealthCare Travelers (Nursing),tele telemetry nurse rn travel job,26456474,ADVOCATE,0.9457494616508484,HEALTHCARE,16356151,ACCOUNTANT,0.9424015879631042,80053367,0.9372015595436096
Mount Carmel Health System,rn registered nurse endoscopy,16356151,HEALTHCARE,0.9624754190444946,ADVOCATE,46772262,ACCOUNTANT,0.9521344304084778,80053367,0.9521021842956543
Morgan Stanley,equity research biotech associate,69181350,CONSULTANT,0.9540324211120605,ACCOUNTANT,12202337,BUSINESS-DEVELOPMENT,0.9494202733039856,25397102,0.9448553323745728
T-Mobile,mobile work home customer service associate expert 20 hr,38225199,FINANCE,0.9391250610351562,CHEF,11444536,AVIATION,0.9390925765037537,24544244,0.9390763640403748
A TFI International Company,remote logistics customer service rep,24544244,AVIATION,0.9571236371994019,AVIATION,12504278,HEALTHCARE,0.9519760608673096,34594746,0.9501358866691589
MSC Industrial Supply,project intern,63391085,TEACHER,0.9208719730377197,AGRICULTURE,37292350,TEACHER,0.9188536405563354,17481570,0.918712854385376
Trane Technologies,contracting project management intern,16203589,CONSTRUCTION,0.9516229629516602,CONSTRUCTION,12890045,CONSTRUCTION,0.9502933025360107,63083944,0.9479048252105713
Andor Creative,marketing intern,70196518,DIGITAL-MEDIA,0.9190115928649902,PUBLIC-RELATIONS,75329822,APPAREL,0.9161288142204285,15479281,0.9120657444000244
State Industrial Products,marketing project intern,29134721,SALES,0.9672386050224304,ACCOUNTANT,28939941,CONSTRUCTION,0.9657657742500305,22983516,0.9625504612922668
Menards,management internship,56151548,APPAREL,0.9363681674003601,TEACHER,27531694,FITNESS,0.9362722635269165,28669770,0.9361442923545837
Parker,human resource internship corporate year round,20925036,HR,0.9455590844154358,HR,59962788,HR,0.9449273943901062,16877897,0.9445022344589233
Borgen Project,writer journalist internship,66683238,TEACHER,0.9311082363128662,ADVOCATE,24588864,HR,0.9280849099159241,24508725,0.9276973605155945
Wyndham Destinations,inbound customer service sale remote,34146825,ARTS,0.9431294202804565,ARTS,20148147,DESIGNER,0.9419350028038025,29865476,0.941301703453064
Aerotek,remote inbound customer service representative,64471954,HEALTHCARE,0.9572746157646179,ADVOCATE,49486820,ADVOCATE,0.9532892107963562,13342150,0.952365517616272
