Job Description Index,Company Name,Position Title,Most similar cluster index,Most similarity cluster scores,Most similar cluster keyword,Top_1_Resume_ID,Top_1_Similarity,Top_2_Resume_ID,Top_2_Similarity,Top_3_Resume_ID,Top_3_Similarity
114,"Direct Sales Recruiting, LLC","Marketing Director – E-Learning – Columbus, OH",1,0.92805205166947,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17412079.0,0.9460607059322383,13879043.0,0.9457466665066832,18297650.0,0.9442514231774664
115,Insight Global,Enterprise Sales Executive,1,0.9321566900927012,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18171955.0,0.944806502761043,18975686.0,0.9421774387927226,12587973.0,0.9404340654175225
116,Columbus Business First,Multi-Media Advertising Sales Executive,3,0.9462788311048336,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",11902276.0,0.957359247660722,34303500.0,0.9573351508473302,22391901.0,0.9568581725794931
117,Great Lakes Brewing Company,"Field Sales Representative- Columbus, Ohio",1,0.9387540440680013,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",34304175.0,0.9594264827576698,17876954.0,0.9586795823518791,24544244.0,0.9583671576900802
118,Heartland,"Outside Sales Executive, Remote",1,0.960215522813924,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",29865476.0,0.9649190200127505,24967652.0,0.9648705281292751,13352113.0,0.9637928358853066
119,Nespresso,Retail Sales Associate,3,0.912818614996162,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",22807104.0,0.9215949338406637,29928796.0,0.9209183932060447,26691587.0,0.9202087332371215
120,H&M,Retail Sales Associate,1,0.9071073696083889,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",23782450.0,0.9322758666400486,29865476.0,0.932043236104172,64471954.0,0.9311201680044465
121,Nike Inc,Retail Sales Associate,3,0.9325105027482614,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",22391901.0,0.9572850422962129,23591247.0,0.9500760895885606,26530696.0,0.9492435847713228
122,Gap,Sales Associate - Easton T/C,1,0.9196397835516363,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",19156751.0,0.9465347140486551,11958994.0,0.9448953623205127,21856577.0,0.9435092760847483
123,The Tile Shop,Part-Time Sales Associate,3,0.9110795047816694,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",21809601.0,0.942416507563545,17694454.0,0.9421648984315956,22391901.0,0.9421104036963937
124,The Chefs' Warehouse,Selling - Inside Sales Associate,1,0.9510791673314676,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",13909762.0,0.973811772222581,15620421.0,0.9724543032445769,29865476.0,0.9722144516685114
125,Lowe's,PT-Sales Associate - ProServices-Flexible,3,0.9327385032301377,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",19147494.0,0.9658079795745174,25547145.0,0.9646645976424846,17659053.0,0.9611741092049307
126,Galls LLC,"Retail Sales Associate - Full Time or Part Time (Columbus, Ohio)",3,0.9402728461126133,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",19147494.0,0.9598302460742728,22807104.0,0.9588764790144859,17659053.0,0.95793336729836
127,Old Navy,Sales Associate - Sun Center,1,0.9133729698915627,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",19156751.0,0.9427677283008866,35474904.0,0.9395497061533188,11444536.0,0.9371947733896198
128,PetSmart,Retail Sales Associate,1,0.839291837028152,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",11444536.0,0.8781030119306343,37360517.0,0.8669683021116086,34594746.0,0.8655785690571834
129,Performance Columbus Auto Group,Business Development Center Representative - Performance Columbus,1,0.9424064717628773,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",29865476.0,0.9604472218573266,54067174.0,0.9599850970769808,17095812.0,0.9594874145330765
130,coyote,Business Development Sales Representative - Columbus,1,0.9134589249920901,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.9545667732503094,17189156.0,0.9544490495865225,12504278.0,0.9474835448086428
131,Performance Automotive,Business Development Center Representative - Performance Columbus,1,0.9247122548859986,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17095812.0,0.9529888427114643,19518606.0,0.950691365065039,19473948.0,0.9506127460197127
132,Performance Columbus,Business Development Center Representative - Performance Cadillac GMC,1,0.9188417561642146,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",71772815.0,0.9525693833170694,19473948.0,0.9522818645745652,19156751.0,0.9481269048850514
133,Acadia Healthcare,Business Development Representative,2,0.9429996492516816,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",60624892.0,0.9546318241868972,27531694.0,0.9527511293780062,77266989.0,0.9476283618965665
134,Germain of Columbus,Automotive Business Development Center (BDC) Representative,1,0.9383857899214634,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",49486820.0,0.9566239475745342,14508237.0,0.9536631645453418,35474904.0,0.9533033591356691
135,Alberta Health Services,Registered Nurse,2,0.9224185226375413,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",26456474.0,0.9515841677822018,27182111.0,0.9421964961893736,37640804.0,0.9420885241500689
136,"Express Employment Professionals - Red Deer, AB",Bilingual Occupational Registered Nurse,2,0.9252868616657879,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",80053367.0,0.9395830956389134,15636923.0,0.937545539842968,27531694.0,0.9340966981032488
137,Medika North Inc,Registered Nurse (RN),2,0.9195627472193133,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",16356151.0,0.9580465215717862,34962725.0,0.9495083896654406,14062078.0,0.946919617404757
138,Bethany Care Society,Registered Nurse (RN-CA02-007),2,0.9051608172404867,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",26456474.0,0.9291947048023013,46772262.0,0.9274020302678299,24219583.0,0.924978315243153
139,Alio Health Services,Registered Nurse,2,0.9136469466658542,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",28670024.0,0.9452326037547082,12938200.0,0.9448031629550092,16356151.0,0.9447187708011375
140,AgeCare Ltd.,Registered Nurse Casual Mount Royal,2,0.9196679320545568,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",26456474.0,0.9432596633401482,16356151.0,0.9354156383744218,34962725.0,0.9352687299901012
141,Helix,"Senior Manager, Test",4,0.9467729403914782,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",29134721.0,0.9606300802605128,37335325.0,0.9586539233923084,11963737.0,0.9578356154385747
142,General Entertainment Content,Testing Monitor (DGE) - Part Time (NYC),0,0.9154703628072556,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",39855211.0,0.9404464574456306,22650051.0,0.9390275100088472,19612167.0,0.9378521539384228
143,Infosys,Firmware Test Engineer,4,0.8587996963329715,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",41152404.0,0.9023513601521651,82246962.0,0.9001880955706902,27152464.0,0.8955744722449129
144,New York State Civil Service,Test Center Monitor,2,0.891380204017926,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",37402097.0,0.9083360104401383,45987048.0,0.9067551600619932,10504237.0,0.9060041593893938
145,Spotify,"Software Engineer, Test, Advertising",4,0.904047165866805,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",41152404.0,0.9262516729446493,37335325.0,0.9251330411932928,27152464.0,0.9244367573695669
146,John Varvatos,Bulk Product Testing Coordinator,0,0.9117536796004522,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",28628090.0,0.9328311698888234,73075521.0,0.9308361625031438,21847415.0,0.930640211161216
147,Wheels Up Partners LLC,Salesforce.com QA Tester,0,0.9049591662193077,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",12518008.0,0.9258933978968626,25919149.0,0.9250359346459479,73075521.0,0.923643191663577
148,"Technogen, Inc",Test Developer,4,0.912918534967614,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",37335325.0,0.927732195702526,12472574.0,0.9268200251984964,22259768.0,0.9234844335963189
149,"CGI Technologies and Solutions, Inc.",Program Compliance Manager,1,0.9286257922433978,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18949843.0,0.9474927861426508,12955994.0,0.9438474927613936,23761385.0,0.9415786039534686
150,"CGI Group, Inc.",Program Compliance Manager - Remote,1,0.9383529000868351,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",12955994.0,0.9542157171846131,18949843.0,0.9531447243793674,24508725.0,0.9514689118485562
151,Meta,"Governance, Risk & Compliance Program Manager",4,0.9032923591645138,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",52246737.0,0.9368162541446305,13964744.0,0.9231313213299984,13405733.0,0.922510455148307
152,Prime Therapeutics,Compliance Manager,1,0.9038371375756538,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28423028.0,0.9310037564479222,18949843.0,0.9294433106270645,12955994.0,0.9283906854985058
153,"Anthem, Inc",Compliance Director,1,0.9193143868192011,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",57667857.0,0.9421473101654986,24508725.0,0.9390845944514599,11415967.0,0.9386827705814866
154,EXPRESS,Sr analyst compliance,4,0.9410694915145179,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",11963737.0,0.9585594747676748,13964744.0,0.9525204469592694,29134721.0,0.9518885135829557
155,martinwolf | M&A Advisors,Marketing Manager,4,0.9090278001329235,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",80679862.0,0.9446683507546252,21867728.0,0.9393179343954914,18354623.0,0.9359478421083067
156,COLLEGE NOW GREATER CLEVELAND,College and Career Advisor - Cuyahoga County,2,0.9293394271304035,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",18725071.0,0.9463263028843987,20399718.0,0.943539604717138,17481570.0,0.9415046309396193
157,H.O.P.E. Works,Job Coach,2,0.9262459686536721,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",15636923.0,0.9466017937774169,66683238.0,0.9414773058183894,28669770.0,0.9388105588413926
158,Youth Opportunities Unlimited,Career Specialist Instructor,2,0.9219586790703621,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",17481570.0,0.9486220435744923,29148871.0,0.9424137884214949,15850434.0,0.9400588462212558
159,Franchise Career Advisor,Digital Marketing Sales - Own the Territory – Run the Show,3,0.8823554105725937,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9095943731039515,11902276.0,0.9078307501650469,25162378.0,0.9076313775419541
160,Grant Thornton LLP (US),Advisory Strategic Resource Manager,1,0.9428377680751012,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.9712773425470052,12938389.0,0.9627895556379924,17818707.0,0.9614445259006015
161,OHM Advisors,Water Resources Project Manager,0,0.956503359130848,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",24322804.0,0.9565996268440669,19612167.0,0.9523450774605724,13774329.0,0.9506120930309933
162,State of Ohio,Criminal Investigator 2,1,0.9124587940691748,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",10876132.0,0.9368770636936596,15100547.0,0.9317923229201956,32109048.0,0.9315828891125459
163,"Department of Administrative Services, State of Ohio",Criminal Investigator,2,0.90675074128059,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",74126637.0,0.9360451941574278,13115648.0,0.9319649526930208,13072354.0,0.9319546727915193
164,Vcheck Global,Public investigator,1,0.9281999805506967,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",24588864.0,0.954947395870691,17730889.0,0.9453334408698183,27847081.0,0.9448311783666217
165,Talentify,Organized Retail Crime Investigator- Virtual- Columbus,2,0.9287833556295448,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9468273848650018,29926588.0,0.9406196975999903,29134372.0,0.9404069388061875
